,상호명,상권업종중분류명,표준산업분류명,도로명주소,시군구명,경도,위도,Dbscan_50m,Dbscan_100m
143798,텐퍼센트,커피점/카페,비알콜 음료점업,부산광역시 동래구 온천천로339번길 51,동래구,129.090796380687,35.1966170686253,-1,-1
143836,하이,커피점/카페,비알콜 음료점업,부산광역시 부산진구 가야공원로 6,부산진구,129.028950434991,35.1529991439384,-1,-1
143857,카페,커피점/카페,비알콜 음료점업,부산광역시 남구 용소로13번길 27,남구,129.102015210269,35.1369428490242,0,0
143885,풍성호,커피점/카페,비알콜 음료점업,부산광역시 부산진구 당감서로80번길 8,부산진구,129.037354426594,35.1674579540806,-1,-1
143887,텐퍼센트동래래미안점,커피점/카페,비알콜 음료점업,부산광역시 동래구 충렬대로107번길 65,동래구,129.071503948887,35.2109230211603,-1,-1
143896,해방,커피점/카페,비알콜 음료점업,부산광역시 동래구 동래로136번길 13,동래구,129.08540778196,35.2051024367928,2,-1
143911,댄싱컵,커피점/카페,비알콜 음료점업,부산광역시 동구 망양로 966,동구,129.054817230206,35.1418067437018,10,-1
143935,하이,커피점/카페,비알콜 음료점업,부산광역시 연제구 과정로343번길 43,연제구,129.089812711513,35.1879185541068,-1,-1
143940,컴포즈커피,커피점/카페,비알콜 음료점업,부산광역시 해운대구 양운로 182,해운대구,129.169965158203,35.1787248526219,-1,-1
143953,크렘모아,커피점/카페,비알콜 음료점업,부산광역시 동래구 아시아드대로171번길 30,동래구,129.063431497836,35.1991319671948,9,-1
143958,스몰굿커피,커피점/카페,비알콜 음료점업,부산광역시 연제구 중앙대로1043번길 34,연제구,129.076442447675,35.182332354557,8,-1
144000,이스더네임,커피점/카페,비알콜 음료점업,부산광역시 부산진구 서전로58번길 52,부산진구,129.066046292102,35.1554997885509,10,3
144001,아덴블랑제리,커피점/카페,비알콜 음료점업,부산광역시 동래구 온천장로65번길 9,동래구,129.079913390395,35.21646391567,2,-1
144009,덤브커피바,커피점/카페,비알콜 음료점업,부산광역시 수영구 광서로 20-1,수영구,129.112407578486,35.1644303666186,0,-1
144014,투앤써티,커피점/카페,비알콜 음료점업,부산광역시 동래구 금강로 168,동래구,129.081732457196,35.2235956269487,2,-1
144044,마인드커피,커피점/카페,비알콜 음료점업,부산광역시 사하구 사리로 106,사하구,128.998982449782,35.1076209684812,-1,-1
144073,더어스,커피점/카페,비알콜 음료점업,부산광역시 해운대구 달맞이길62번길 78,해운대구,129.175155538355,35.1564285765789,-1,-1
144090,카페,커피점/카페,비알콜 음료점업,부산광역시 영도구 태종로 98,영도구,129.041498497408,35.0912091864387,1,-1
144097,퍼센트실링가커피,커피점/카페,비알콜 음료점업,부산광역시 금정구 부곡온천천로 198,금정구,129.091042631814,35.2429277589795,2,-1
144110,댄싱컵,커피점/카페,비알콜 음료점업,부산광역시 강서구 명지오션시티4로 60,강서구,128.90330903931,35.0837629531173,-1,-1
144114,커피하우스,커피점/카페,비알콜 음료점업,부산광역시 부산진구 백양관문로 3,부산진구,129.031061597844,35.1593991306398,-1,-1
144120,댄싱컵,커피점/카페,비알콜 음료점업,부산광역시 중구 충장대로9번길 13,중구,129.037350484251,35.1065956360517,1,1
144148,윔지컬랩whimsicallab,커피점/카페,비알콜 음료점업,부산광역시 수영구 광남로 55,수영구,129.112253388719,35.1474586626949,0,-1
144169,퀸즈스콘,커피점/카페,비알콜 음료점업,부산광역시 동래구 석사로 6,동래구,129.061032517408,35.1979000846757,9,-1
144194,라온카페,커피점/카페,비알콜 음료점업,부산광역시 부산진구 중앙대로 685,부산진구,129.058847517152,35.153895339585,10,3
144200,진나스타샤,커피점/카페,비알콜 음료점업,부산광역시 사하구 회화나무길 81,사하구,128.992543168283,35.1012558461175,-1,-1
144203,꾸딩,커피점/카페,비알콜 음료점업,부산광역시 남구 유엔로215번길 43,남구,129.09983235247,35.1321041795722,0,0
144210,오뉴블,커피점/카페,비알콜 음료점업,부산광역시 수영구 수영로660번길 42-1,수영구,129.117791994979,35.164056304794,0,-1
144214,왓섭커피,커피점/카페,비알콜 음료점업,부산광역시 동래구 동래로53번길 38,동래구,129.080763653533,35.2126615105432,2,-1
144216,알로하커피,커피점/카페,비알콜 음료점업,부산광역시 사하구 다대로554번길 24,사하구,128.969661065986,35.0575152005056,-1,-1
144220,텐퍼센트커피,커피점/카페,비알콜 음료점업,부산광역시 영도구 태종로 65,영도구,129.038579910046,35.0928297049283,1,-1
144236,카이맨커피,커피점/카페,비알콜 음료점업,부산광역시 부산진구 서전로37번길 20,부산진구,129.064025380665,35.1587625642236,10,3
144240,더카페,커피점/카페,비알콜 음료점업,부산광역시 동래구 여고로 26,동래구,129.067014173023,35.1951433673555,9,-1
144256,딥타임,커피점/카페,비알콜 음료점업,부산광역시 부산진구 전포대로162번가길 1,부산진구,129.066723568611,35.1510499640581,10,3
144299,오월의별,커피점/카페,비알콜 음료점업,부산광역시 강서구 명지국제6로318번길 36,강서구,128.926466935351,35.1029416002726,13,-1
144314,아덴블랑제리온,커피점/카페,비알콜 음료점업,부산광역시 동래구 온천천로457번길 22,동래구,129.103733875489,35.1918847603455,7,-1
144316,바리스트로,커피점/카페,비알콜 음료점업,부산광역시 동구 중앙대로196번길 12-8,동구,129.040238436841,35.1137460419546,1,-1
144414,윤카페,커피점/카페,비알콜 음료점업,부산광역시 중구 중앙대로115번길 1-6,중구,129.035853464276,35.1079154692235,1,1
144471,오노,커피점/카페,비알콜 음료점업,부산광역시 금정구 금강로 730,금정구,129.089254185757,35.2726802220141,-1,-1
144526,티타늄,커피점/카페,비알콜 음료점업,부산광역시 부산진구 중앙대로 940-1,부산진구,129.072112991399,35.1736903893576,8,-1
144632,하삼동커피신평,커피점/카페,비알콜 음료점업,부산광역시 사하구 하신중앙로 184,사하구,128.962342816996,35.0952705791236,-1,-1
144654,송정동핫도그,커피점/카페,비알콜 음료점업,부산광역시 북구 금곡대로285번길 46,북구,129.011102411087,35.2343467629012,17,-1
144657,플라로드,커피점/카페,비알콜 음료점업,부산광역시 금정구 임석1길 8,금정구,129.109481085936,35.2874050698118,-1,-1
144675,유캔두잇,커피점/카페,비알콜 음료점업,부산광역시 강서구 명지국제5로 89,강서구,128.920384052273,35.1023839841642,13,-1
144680,트루바이,커피점/카페,비알콜 음료점업,부산광역시 강서구 명지국제9로 66,강서구,128.924742746549,35.097897836372,13,-1
144709,텐퍼센트범일베스티움점,커피점/카페,비알콜 음료점업,부산광역시 동구 중앙대로 539,동구,129.056061686635,35.1413001374435,10,-1
144713,그릭오,커피점/카페,비알콜 음료점업,부산광역시 해운대구 양운로 53,해운대구,129.176440471374,35.167917707043,4,-1
144719,댕댕커피,커피점/카페,비알콜 음료점업,부산광역시 해운대구 재반로184번길 34,해운대구,129.13215390322,35.1936775462242,-1,-1
144726,카페,커피점/카페,비알콜 음료점업,부산광역시 해운대구 우동1로20번가길 50,해운대구,129.158315476311,35.1670107210531,12,5
144729,고랑카페,커피점/카페,비알콜 음료점업,부산광역시 북구 만덕대로28번길 19,북구,129.008647187595,35.2099486530824,3,-1
144748,카페,커피점/카페,비알콜 음료점업,부산광역시 동래구 온천장로65번길 9,동래구,129.079913390395,35.21646391567,2,-1
144749,셀프카페아뜨리에,커피점/카페,비알콜 음료점업,부산광역시 해운대구 윗반송로 65,해운대구,129.156499105825,35.2301694861804,-1,-1
144768,자스민커피,커피점/카페,비알콜 음료점업,부산광역시 동구 조방로42번길 2,동구,129.061195795389,35.1403358627336,10,-1
144785,파비컵,커피점/카페,비알콜 음료점업,부산광역시 동래구 사직로58번길 23,동래구,129.059094058737,35.1966100436902,9,-1
144801,굿데이커피,커피점/카페,비알콜 음료점업,부산광역시 금정구 수림로 25,금정구,129.088728575619,35.2391357723255,2,2
144814,크러그,커피점/카페,비알콜 음료점업,부산광역시 영도구 남항서로 123,영도구,129.037311301471,35.0913802902235,1,-1
144820,브라운핸즈보수동,커피점/카페,비알콜 음료점업,부산광역시 중구 책방골목길 17-3,중구,129.027054985314,35.103447258724,1,1
144822,커피베이,커피점/카페,비알콜 음료점업,부산광역시 연제구 중앙대로 1064,연제구,129.079590325508,35.1829262930201,8,-1
144825,클라우드나인,커피점/카페,비알콜 음료점업,부산광역시 해운대구 반여로185번길 12,해운대구,129.127764583387,35.2073924235189,-1,-1
144835,롱커피,커피점/카페,비알콜 음료점업,부산광역시 부산진구 서면로 56,부산진구,129.058168167466,35.1556770185058,10,3
144840,오후두시,커피점/카페,비알콜 음료점업,부산광역시 강서구 명지국제6로 168,강서구,128.918174282154,35.0931251890339,13,-1
144844,에스피엘빌드업히스피커피,커피점/카페,비알콜 음료점업,부산광역시 동래구 충렬대로107번길 65,동래구,129.071503948887,35.2109230211603,-1,-1
144848,카페,커피점/카페,비알콜 음료점업,부산광역시 금정구 체육공원로 567-1,금정구,129.110864536012,35.2913043095291,-1,-1
144855,휠스커피,커피점/카페,비알콜 음료점업,부산광역시 남구 신선로 197,남구,129.086020692544,35.1108025818858,-1,-1
144858,커스텀커피,커피점/카페,비알콜 음료점업,부산광역시 해운대구 센텀중앙로 145,해운대구,129.123619904461,35.1767749992096,5,-1
144882,요고샐러드,커피점/카페,비알콜 음료점업,부산광역시 부산진구 동평로 225,부산진구,129.051831007876,35.1698389894934,-1,-1
144890,몽키쉐이크,커피점/카페,비알콜 음료점업,부산광역시 강서구 대저로 268,강서구,128.98156634901,35.2129384983071,-1,-1
144892,커피스토어홈플러스,커피점/카페,비알콜 음료점업,부산광역시 수영구 수영로 625,수영구,129.113544341244,35.1616616816649,0,-1
144899,해피엘,커피점/카페,비알콜 음료점업,부산광역시 해운대구 세실로27번길 11,해운대구,129.178428076707,35.1679704977138,4,-1
144919,히스피,커피점/카페,비알콜 음료점업,부산광역시 사하구 낙동대로 442,사하구,128.970353937744,35.1049329350598,11,-1
144924,요거트아이스크림의정석,커피점/카페,비알콜 음료점업,부산광역시 북구 화명신도시로 156,북구,129.011888347054,35.2374770164747,17,-1
144947,크로플덕,커피점/카페,비알콜 음료점업,부산광역시 수영구 연수로249번길 12-7,수영구,129.09846218629,35.173850916292,-1,-1
144951,하이,커피점/카페,비알콜 음료점업,부산광역시 기장군 정관읍 정관1로 18,기장군,129.163225696804,35.339548546585,-1,-1
144952,옴부,커피점/카페,비알콜 음료점업,부산광역시 부산진구 서전로58번길 118,부산진구,129.066061894158,35.1524890016188,10,3
144972,"스윔,커피",커피점/카페,비알콜 음료점업,부산광역시 서구 꽃마을로 41-4,서구,129.01189774824,35.1177537958778,18,-1
144973,컴포즈커피,커피점/카페,비알콜 음료점업,부산광역시 사상구 새벽로167번길 25,사상구,128.98185056478,35.1562293897626,14,-1
144974,에스엠-호두파야,커피점/카페,비알콜 음료점업,부산광역시 남구 수영로 324,남구,129.100465607321,35.1375788906885,0,0
145013,범람,커피점/카페,비알콜 음료점업,부산광역시 수영구 광남로 166,수영구,129.119135402162,35.1555528467861,0,-1
145026,청솔로9,커피점/카페,비알콜 음료점업,부산광역시 남구 고동골로 29,남구,129.07048394609,35.1390102448798,-1,-1
145030,모도크로플전포,커피점/카페,비알콜 음료점업,부산광역시 부산진구 서전로58번길 119,부산진구,129.066291874556,35.1524509221745,10,3
145047,위드렌터카,커피점/카페,비알콜 음료점업,부산광역시 강서구 공항앞길85번길 25,강서구,128.952853641712,35.1770128491789,-1,-1
145062,로드스타,커피점/카페,비알콜 음료점업,부산광역시 연제구 중앙대로 1050,연제구,129.078709615008,35.1819155732535,8,-1
145074,티피와이,커피점/카페,비알콜 음료점업,부산광역시 기장군 기장읍 동부산관광로 42,기장군,129.212994728472,35.1960495666561,-1,-1
145094,율무댁,커피점/카페,비알콜 음료점업,부산광역시 사상구 백양대로342번길 40,사상구,129.014205274714,35.155214709867,-1,-1
145098,아보,커피점/카페,비알콜 음료점업,부산광역시 기장군 기장읍 차성동로87번길 27,기장군,129.215171530068,35.2455938943379,6,-1
145099,어랏투고,커피점/카페,비알콜 음료점업,부산광역시 부산진구 중앙대로 668,부산진구,129.05961883536,35.1524373538138,10,3
145104,커피디셈버,커피점/카페,비알콜 음료점업,부산광역시 수영구 연수로315번길 24,수영구,129.105395115477,35.1734723610485,-1,-1
145108,갓골,커피점/카페,비알콜 음료점업,부산광역시 남구 유엔평화로143번길 8,남구,129.09736319652,35.1238968471739,-1,-1
145110,아뜨,커피점/카페,비알콜 음료점업,부산광역시 부산진구 중앙대로910번길 14,부산진구,129.070650103418,35.1709631059858,8,-1
145113,고더커피센텀점,커피점/카페,비알콜 음료점업,부산광역시 해운대구 센텀6로 21,해운대구,129.129240976215,35.1736129539428,5,4
145133,바람꽃,커피점/카페,비알콜 음료점업,부산광역시 수영구 연수로269번길 22,수영구,129.100372917005,35.1747079177084,-1,-1
145167,어바웃타임,커피점/카페,비알콜 음료점업,부산광역시 부산진구 전포대로210번길 24-9,부산진구,129.066886720196,35.1551408479583,10,3
145170,바빈스,커피점/카페,비알콜 음료점업,부산광역시 동래구 온천장로 33,동래구,129.079272242372,35.2153248781607,2,-1
145179,라라감자탕,커피점/카페,비알콜 음료점업,부산광역시 부산진구 가야대로 754,부산진구,129.053884370005,35.1571205300543,10,3
145181,카페,커피점/카페,비알콜 음료점업,부산광역시 사상구 가야대로282번길 62,사상구,129.0005941399,35.1488197842278,-1,-1
145183,풀홈,커피점/카페,비알콜 음료점업,부산광역시 해운대구 양운로 53,해운대구,129.176440471374,35.167917707043,4,-1
145208,베러먼데이,커피점/카페,비알콜 음료점업,부산광역시 금정구 부곡로 38,금정구,129.088421438597,35.2202546465086,2,-1
145209,더리터기장,커피점/카페,비알콜 음료점업,부산광역시 기장군 기장읍 차성로288번길 48,기장군,129.21615324179,35.2429069840548,6,-1
145216,댄싱컵,커피점/카페,비알콜 음료점업,부산광역시 동래구 충렬대로237번길 3,동래구,129.085110262784,35.2017249170248,2,-1
145220,어랏커피,커피점/카페,비알콜 음료점업,부산광역시 동래구 충렬대로107번길 92-4,동래구,129.073665203561,35.2107416257299,-1,-1
145247,명칭없음,커피점/카페,비알콜 음료점업,부산광역시 북구 백양대로1051번길 5,북구,128.996370080894,35.1993057209021,-1,-1
145256,카페,커피점/카페,비알콜 음료점업,부산광역시 해운대구 달맞이길 23,해운대구,129.167886186478,35.1623217894344,12,-1
145269,CAFEGIL,커피점/카페,비알콜 음료점업,부산광역시 해운대구 재반로112번길 2-30,해운대구,129.127751915493,35.1874089572263,-1,-1
145276,퓌어밀쉬,커피점/카페,비알콜 음료점업,부산광역시 금정구 금강로403번길 11,금정구,129.086904500579,35.2440556597127,2,-1
145287,다하리커피,커피점/카페,비알콜 음료점업,부산광역시 사상구 모라로 78,사상구,128.988387607531,35.1876079495847,-1,-1
145310,컴포,커피점/카페,비알콜 음료점업,부산광역시 해운대구 중동2로34번길 15,해운대구,129.163312640737,35.1656558334838,12,5
145314,이야기정원,커피점/카페,비알콜 음료점업,부산광역시 연제구 연안로 7-2,연제구,129.106751425982,35.1884950626102,7,-1
145324,타르크,커피점/카페,비알콜 음료점업,부산광역시 연제구 과정로348번길 44,연제구,129.091938651593,35.1925325198075,7,-1
145330,쁘띠앙쥬,커피점/카페,비알콜 음료점업,부산광역시 강서구 명지오션시티1로 173,강서구,128.904078098862,35.0799171833045,-1,-1
145333,빽다방,커피점/카페,비알콜 음료점업,부산광역시 금정구 중앙대로1793번길 58,금정구,129.091650596233,35.242381450627,2,-1
145361,텐퍼센트,커피점/카페,비알콜 음료점업,부산광역시 북구 덕천로 302,북구,129.03687668722,35.2093586505755,-1,-1
145369,지로스터,커피점/카페,비알콜 음료점업,부산광역시 부산진구 동성로25번길 16,부산진구,129.067613797597,35.1528268798502,10,3
145379,청솔로9,커피점/카페,비알콜 음료점업,부산광역시 동래구 충렬대로75번길 24,동래구,129.069496288352,35.2094174340333,-1,-1
145388,텐퍼센트커피,커피점/카페,비알콜 음료점업,부산광역시 강서구 대저로 260,강서구,128.980900984281,35.2133224752415,-1,-1
145392,와커피,커피점/카페,비알콜 음료점업,부산광역시 기장군 일광면 해빛5로 14,기장군,129.220741159722,35.2601849634076,-1,-1
145398,소소공간,커피점/카페,비알콜 음료점업,부산광역시 중구 중앙대로 77,중구,129.036008344697,35.104551916326,1,1
145414,더메이,커피점/카페,비알콜 음료점업,부산광역시 수영구 광안로21번길 37,수영구,129.115307833051,35.1581751222011,0,-1
145417,마더맘에프엔비,커피점/카페,비알콜 음료점업,부산광역시 수영구 수미로58번길 3,수영구,129.117048698633,35.1731130644731,0,-1
145418,달달한윤미씨,커피점/카페,비알콜 음료점업,부산광역시 해운대구 센텀동로 25,해운대구,129.131457070193,35.1719247156101,5,4
145423,스윙필터,커피점/카페,비알콜 음료점업,부산광역시 금정구 부산대학로63번길 48,금정구,129.083790473345,35.2296705467891,2,2
145427,아티컬,커피점/카페,비알콜 음료점업,부산광역시 해운대구 해운대로91번길 21-5,해운대구,129.122292371669,35.1896139750919,-1,-1
145451,제로베이크샵,커피점/카페,비알콜 음료점업,부산광역시 부산진구 동평로405번길 77,부산진구,129.071572976613,35.1768770691558,8,-1
145464,엘로운,커피점/카페,비알콜 음료점업,부산광역시 강서구 명지오션시티10로 128,강서구,128.909909599457,35.086634196709,-1,-1
145467,아덴블랑제리센텀SH밸리점,커피점/카페,비알콜 음료점업,부산광역시 해운대구 센텀동로 35,해운대구,129.131025635398,35.1724785883295,5,4
145471,댄싱컵명지더샵,커피점/카페,비알콜 음료점업,부산광역시 강서구 명지국제2로 41,강서구,128.906686788519,35.094680939133,-1,-1
145477,이디야커피,커피점/카페,비알콜 음료점업,부산광역시 북구 화명대로 47,북구,129.013035439428,35.2351869162577,17,-1
145481,노트르쟈뎅,커피점/카페,비알콜 음료점업,부산광역시 부산진구 서전로38번길 89,부산진구,129.064057491015,35.153642375702,10,3
145490,폴인아쿠아커피,커피점/카페,비알콜 음료점업,부산광역시 강서구 신호산단1로98번길 109,강서구,128.877244597671,35.0808714460026,-1,-1
145491,동네커피,커피점/카페,비알콜 음료점업,부산광역시 동래구 아시아드대로134번길 14,동래구,129.066651117402,35.1959307716291,9,-1
145501,베러먼데이대동병원점,커피점/카페,비알콜 음료점업,부산광역시 동래구 충렬대로 187,동래구,129.080224934715,35.2043285273759,2,-1
145504,쉘박스,커피점/카페,비알콜 음료점업,부산광역시 해운대구 센텀동로 200,해운대구,129.121006119735,35.1839021139317,-1,-1
145513,아덴블랑제리,커피점/카페,비알콜 음료점업,부산광역시 연제구 쌍미천로 175-2,연제구,129.087238520357,35.1883743560379,8,-1
145521,이삐커피사직,커피점/카페,비알콜 음료점업,부산광역시 동래구 아시아드대로 142,동래구,129.066029721125,35.1971170590901,9,-1
145524,베러먼데이,커피점/카페,비알콜 음료점업,부산광역시 해운대구 마린시티3로 23,해운대구,129.14695175391,35.1566628101459,15,-1
145527,카페게이트,커피점/카페,비알콜 음료점업,부산광역시 부산진구 중앙대로680번길 44,부산진구,129.061606773626,35.1533934560639,10,3
145530,공차,커피점/카페,비알콜 음료점업,부산광역시 연제구 시청로 12,연제구,129.076243111429,35.1813696418771,8,-1
145533,카페,커피점/카페,비알콜 음료점업,부산광역시 연제구 중앙대로990번길 13,연제구,129.075661441735,35.1772194128374,8,-1
145538,디저트39,커피점/카페,비알콜 음료점업,부산광역시 사상구 백양대로 698,사상구,128.988855044582,35.1690894606106,-1,-1
145546,마.,커피점/카페,비알콜 음료점업,부산광역시 기장군 일광면 해빛로 47,기장군,129.222968094941,35.2672381482525,-1,-1
145578,커피다스,커피점/카페,비알콜 음료점업,부산광역시 동구 홍곡남로 8,동구,129.039685729846,35.1246396926652,1,-1
145592,베터커피베터라이프,커피점/카페,비알콜 음료점업,부산광역시 수영구 남천동로108번길 49,수영구,129.113583991082,35.1468515248894,0,-1
145622,키친205,커피점/카페,비알콜 음료점업,부산광역시 해운대구 센텀남대로 35,해운대구,129.129106584707,35.1686565992762,5,4
145625,트리에스테,커피점/카페,비알콜 음료점업,부산광역시 부산진구 서전로68번길 120,부산진구,129.067224297695,35.152415670921,10,3
145629,월향,커피점/카페,비알콜 음료점업,부산광역시 사하구 낙동대로 352,사하구,128.979119242735,35.1013649991416,-1,-1
145636,젠틀러커피,커피점/카페,비알콜 음료점업,부산광역시 금정구 장전로20번길 28,금정구,129.087576157821,35.2293481507846,2,2
145644,복buk,커피점/카페,비알콜 음료점업,부산광역시 금정구 중앙대로1901번길 20,금정구,129.090667023399,35.2542614402439,-1,-1
145648,카페,커피점/카페,비알콜 음료점업,부산광역시 부산진구 전포대로171번길 26,부산진구,129.063671184423,35.151788899128,10,3
145674,카페달,커피점/카페,비알콜 음료점업,부산광역시 기장군 기장읍 차성동로142번길 13-1,기장군,129.218805379812,35.2505328714865,6,-1
145677,영커피연산,커피점/카페,비알콜 음료점업,부산광역시 연제구 거제대로114번길 25,연제구,129.070021202986,35.1782608978016,8,-1
145680,세연까페,커피점/카페,비알콜 음료점업,부산광역시 금정구 금샘로 509,금정구,129.084640669904,35.2679443927094,-1,-1
145681,물고기cafe풍경,커피점/카페,비알콜 음료점업,부산광역시 해운대구 달맞이길62번가길 43,해운대구,129.172274200123,35.1583223485224,-1,-1
145685,주아이,커피점/카페,비알콜 음료점업,부산광역시 북구 용당로16번길 1,북구,129.008502681691,35.2320068199099,17,-1
145690,더벤티,커피점/카페,비알콜 음료점업,부산광역시 사하구 다대로277번길 3,사하구,128.977652164051,35.0776967994487,-1,-1
145694,슈모어,커피점/카페,비알콜 음료점업,부산광역시 북구 시랑로109번길 46,북구,129.009082820081,35.1981097677883,-1,-1
145712,알비에이치,커피점/카페,비알콜 음료점업,부산광역시 해운대구 마린시티3로 51,해운대구,129.145861210644,35.1540320752488,15,-1
145726,요거스빈연산더퍼스트점,커피점/카페,비알콜 음료점업,부산광역시 연제구 반송로 40,연제구,129.085008786857,35.1883132283323,8,-1
145795,요거스빈,커피점/카페,비알콜 음료점업,부산광역시 남구 동명로 144,남구,129.112640229053,35.1194308854466,-1,-1
145904,러스틱라운지,커피점/카페,비알콜 음료점업,부산광역시 강서구 조정경기장길 75-1,강서구,128.90823719753,35.1750750587547,-1,-1
145973,몽키마우스필,커피점/카페,비알콜 음료점업,부산광역시 기장군 철마면 여락송정로 329,기장군,129.112702502583,35.3051053642804,-1,-1
145984,그릭하다,커피점/카페,비알콜 음료점업,부산광역시 강서구 명지국제8로 235,강서구,128.918629827417,35.0985392383752,13,-1
146066,경성화랑갤러리,커피점/카페,비알콜 음료점업,부산광역시 수영구 민락로27번길 17,수영구,129.121405367807,35.1570101305928,0,-1
146087,트로브,커피점/카페,비알콜 음료점업,부산광역시 해운대구 우동1로38번가길 19,해운대구,129.158548592146,35.1648722192933,12,5
146121,카페,커피점/카페,비알콜 음료점업,부산광역시 강서구 명지국제2로28번길 7,강서구,128.908215119248,35.0940385103307,-1,-1
146128,어랏커피,커피점/카페,비알콜 음료점업,부산광역시 북구 와석장터로 24,북구,129.016361274068,35.2358260599384,17,-1
146141,텐퍼센트커피,커피점/카페,비알콜 음료점업,부산광역시 해운대구 대천로103번길 47,해운대구,129.174068899267,35.1793341339847,4,-1
146152,달리는커피,커피점/카페,비알콜 음료점업,부산광역시 강서구 명지국제2로 80,강서구,128.908443169321,35.0987782451478,-1,-1
146159,크로플덕오리아가씨,커피점/카페,비알콜 음료점업,부산광역시 부산진구 양지로5번길 49,부산진구,129.070955327675,35.1716364496785,8,-1
146161,커피골드넷,커피점/카페,비알콜 음료점업,부산광역시 기장군 일광면 문오성길 251,기장군,129.257073898228,35.2894674947585,-1,-1
146186,스테파니,커피점/카페,비알콜 음료점업,부산광역시 수영구 광안해변로 354,수영구,129.131595046622,35.1557345706009,0,-1
146211,카페니어,커피점/카페,비알콜 음료점업,부산광역시 사상구 사상로342번길 28,사상구,128.985916722577,35.1748462966189,-1,-1
146239,어랏투고명지협성점,커피점/카페,비알콜 음료점업,부산광역시 강서구 명지국제12로 3-9,강서구,128.921419735356,35.1057203590121,13,-1
146244,연미향,커피점/카페,비알콜 음료점업,부산광역시 북구 만덕대로 39,북구,129.009695319238,35.2112198897922,3,-1
146249,카페이플,커피점/카페,비알콜 음료점업,부산광역시 연제구 쌍미천로 35-2,연제구,129.089944481758,35.1764066737048,-1,-1
146276,아마스빈,커피점/카페,비알콜 음료점업,부산광역시 동래구 명륜로 188,동래구,129.082856108695,35.2106056901693,2,-1
146279,엠머그링,커피점/카페,비알콜 음료점업,부산광역시 서구 구덕로 230-1,서구,129.020309201547,35.105198857334,1,-1
146282,빽다방,커피점/카페,비알콜 음료점업,부산광역시 남구 못골로 24-1,남구,129.085064994983,35.1355183676718,0,-1
146290,모모,커피점/카페,비알콜 음료점업,부산광역시 부산진구 부전로 176-2,부산진구,129.060307394108,35.1632119798946,10,3
146294,신바리스타,커피점/카페,비알콜 음료점업,부산광역시 기장군 일광면 해빛2로 21,기장군,129.226083751379,35.2690543990932,-1,-1
146296,페어런츠커피&샐러드,커피점/카페,비알콜 음료점업,부산광역시 금정구 금강로 273,금정구,129.085323810445,35.2326223451562,2,2
146333,에잇포인트,커피점/카페,비알콜 음료점업,부산광역시 동래구 시실로 30,동래구,129.086808284041,35.2162489812894,2,-1
146376,우아카페,커피점/카페,비알콜 음료점업,부산광역시 동래구 충렬대로272번길 5,동래구,129.08918958159,35.2004624109416,2,-1
146378,코알라이스,커피점/카페,비알콜 음료점업,부산광역시 해운대구 좌동순환로446번길 15-7,해운대구,129.172416957055,35.1621518325118,-1,-1
146396,딜리슈케이크,커피점/카페,비알콜 음료점업,부산광역시 기장군 기장읍 차성동로116번길 10,기장군,129.218194850782,35.2479160550026,6,-1
146399,트라이디스,커피점/카페,비알콜 음료점업,부산광역시 남구 용소로21번길 37,남구,129.102853980345,35.1356732712132,0,0
146409,더토브도넛,커피점/카페,비알콜 음료점업,부산광역시 강서구 신호산단5로 60-11,강서구,128.879579273294,35.0828196301597,-1,-1
146418,기네스커피,커피점/카페,비알콜 음료점업,부산광역시 동래구 중앙대로 1495-13,동래구,129.084996164757,35.2195642895544,2,-1
146433,텐퍼센트커피대연,커피점/카페,비알콜 음료점업,부산광역시 남구 수영로 345,남구,129.103877988725,35.1399996366873,0,0
146440,다키,커피점/카페,비알콜 음료점업,부산광역시 수영구 남천동로22번길 27,수영구,129.110071997768,35.1411779577468,0,0
146446,카페,커피점/카페,비알콜 음료점업,부산광역시 기장군 정관읍 가동3로 37,기장군,129.18142476506,35.3270234949897,-1,-1
146464,카페,커피점/카페,비알콜 음료점업,부산광역시 서구 구덕로 350,서구,129.015999966148,35.1150423159718,18,-1
146466,카페앨턴,커피점/카페,비알콜 음료점업,부산광역시 연제구 월드컵대로145번길 14,연제구,129.080100057627,35.1857701290693,8,-1
146496,메가#크로플,커피점/카페,비알콜 음료점업,부산광역시 부산진구 서전로9번길 27,부산진구,129.060923869637,35.1591232788302,10,3
146501,부산곰,커피점/카페,비알콜 음료점업,부산광역시 영도구 대교로6번길 33,영도구,129.044798769263,35.094588097749,1,-1
146523,아띠,커피점/카페,비알콜 음료점업,부산광역시 북구 함박봉로140번길 20,북구,129.033020911959,35.2040914496317,-1,-1
146531,컵피옥,커피점/카페,비알콜 음료점업,부산광역시 중구 대청로 41-1,중구,129.024531014347,35.1033514319268,1,1
146559,컴포즈커피,커피점/카페,비알콜 음료점업,부산광역시 수영구 연수로370번길 1,수영구,129.110523381775,35.1703607438703,0,-1
146566,무중력,커피점/카페,비알콜 음료점업,부산광역시 동래구 화현길 15,동래구,129.10807932125,35.1965322639016,7,-1
146590,베러먼데이서면DR에코,커피점/카페,비알콜 음료점업,부산광역시 부산진구 중앙대로 653,부산진구,129.05888673421,35.1509925112369,10,3
146595,더벤티,커피점/카페,비알콜 음료점업,부산광역시 동래구 충렬대로107번길 65,동래구,129.071503948887,35.2109230211603,-1,-1
